setting,case_age,contact_age,case_age_5y,contact_age_5y,probability
events_activities,93,82,80+,80+,0.35109755595042685
events_activities,93,83,80+,80+,0.35109755595042685
events_activities,93,84,80+,80+,0.35109755595042685
events_activities,93,85,80+,80+,0.35109755595042685
events_activities,93,86,80+,80+,0.35109755595042685
events_activities,93,87,80+,80+,0.35109755595042685
events_activities,93,88,80+,80+,0.35109755595042685
events_activities,93,89,80+,80+,0.35109755595042685
events_activities,93,90,80+,80+,0.35109755595042685
events_activities,93,91,80+,80+,0.35109755595042685
events_activities,93,92,80+,80+,0.35109755595042685
events_activities,93,93,80+,80+,0.35109755595042685
events_activities,93,94,80+,80+,0.35109755595042685
events_activities,93,95,80+,80+,0.35109755595042685
events_activities,93,96,80+,80+,0.35109755595042685
events_activities,93,97,80+,80+,0.35109755595042685
events_activities,93,98,80+,80+,0.35109755595042685
events_activities,93,99,80+,80+,0.35109755595042685
events_activities,93,100,80+,80+,0.35109755595042685
events_activities,94,0,80+,0-4,0.21483905538120146
events_activities,94,1,80+,0-4,0.21483905538120146
events_activities,94,2,80+,0-4,0.21483905538120146
events_activities,94,3,80+,0-4,0.21483905538120146
events_activities,94,4,80+,0-4,0.21483905538120146
events_activities,94,5,80+,5-9,0.21570396604983702
events_activities,94,6,80+,5-9,0.21956747344171212
events_activities,94,7,80+,5-9,0.22055401562758783
events_activities,94,8,80+,5-9,0.22435781759466839
events_activities,94,9,80+,5-9,0.22841114089709266
events_activities,94,10,80+,10-14,0.23240182503091206
events_activities,94,11,80+,10-14,0.23660393398440419
events_activities,94,12,80+,10-14,0.23798425096631315
events_activities,94,13,80+,10-14,0.24208301610062954
events_activities,94,14,80+,10-14,0.24379737895667852
events_activities,94,15,80+,15-19,0.24771287835220035
events_activities,94,16,80+,15-19,0.25101648976097607
events_activities,94,17,80+,15-19,0.25403594526382756
events_activities,94,18,80+,15-19,0.256895580398511
events_activities,94,19,80+,15-19,0.25947410013665045
events_activities,94,20,80+,20-24,0.2618347151131411
events_activities,94,21,80+,20-24,0.26201401469600044
events_activities,94,22,80+,20-24,0.2621322761229928
events_activities,94,23,80+,20-24,0.2621322761229928
events_activities,94,24,80+,20-24,0.2621322761229928
events_activities,94,25,80+,25-29,0.2621322761229928
events_activities,94,26,80+,25-29,0.26201401469600044
events_activities,94,27,80+,25-29,0.2618347151131411
events_activities,94,28,80+,25-29,0.25949237588174456
events_activities,94,29,80+,25-29,0.2586250992966559
events_activities,94,30,80+,30-34,0.2551602771562252
events_activities,94,31,80+,30-34,0.2538118019283656
events_activities,94,32,80+,30-34,0.2514608475356879
events_activities,94,33,80+,30-34,0.24884582034295546
events_activities,94,34,80+,30-34,0.24781988871880797
events_activities,94,35,80+,35-39,0.24427508055065078
events_activities,94,36,80+,35-39,0.24312716706458248
events_activities,94,37,80+,35-39,0.24271313457593915
events_activities,94,38,80+,35-39,0.242269031749998
events_activities,94,39,80+,35-39,0.23882055061987498
events_activities,94,40,80+,40-44,0.2382311989649315
events_activities,94,41,80+,40-44,0.2382311989649315
events_activities,94,42,80+,40-44,0.23810952199250468
events_activities,94,43,80+,40-44,0.2372982277511962
events_activities,94,44,80+,40-44,0.23796522159108946
events_activities,94,45,80+,45-49,0.23822221383051984
events_activities,94,46,80+,45-49,0.2382311989649315
events_activities,94,47,80+,45-49,0.23823619070627133
events_activities,94,48,80+,45-49,0.23867042507389274
events_activities,94,49,80+,45-49,0.2420964362900671
events_activities,94,50,80+,50-54,0.24298233007365677
events_activities,94,51,80+,50-54,0.2438304514174619
events_activities,94,52,80+,50-54,0.24637797458497185
events_activities,94,53,80+,50-54,0.24912647160781987
events_activities,94,54,80+,50-54,0.25243516678744454
events_activities,94,55,80+,55-59,0.2570553638957079
events_activities,94,56,80+,55-59,0.26171550687827044
events_activities,94,57,80+,55-59,0.2649765756585243
events_activities,94,58,80+,55-59,0.26845444189936385
events_activities,94,59,80+,55-59,0.273456087884987
events_activities,94,60,80+,60-64,0.27939993807457664
events_activities,94,61,80+,60-64,0.2864404198949427
events_activities,94,62,80+,60-64,0.29204194181168663
events_activities,94,63,80+,60-64,0.29769873247964235
events_activities,94,64,80+,60-64,0.3045901168127904
events_activities,94,65,80+,65-69,0.3124669249752755
events_activities,94,66,80+,65-69,0.320577831719153
events_activities,94,67,80+,65-69,0.3287482550517492
events_activities,94,68,80+,65-69,0.33815042811326884
events_activities,94,69,80+,65-69,0.3442446686296556
events_activities,94,70,80+,70-74,0.35109755595042685
events_activities,94,71,80+,70-74,0.35109755595042685
events_activities,94,72,80+,70-74,0.35109755595042685
events_activities,94,73,80+,70-74,0.35109755595042685
events_activities,94,74,80+,70-74,0.35109755595042685
events_activities,94,75,80+,75-79,0.35109755595042685
events_activities,94,76,80+,75-79,0.35109755595042685
events_activities,94,77,80+,75-79,0.35109755595042685
events_activities,94,78,80+,75-79,0.35109755595042685
events_activities,94,79,80+,75-79,0.35109755595042685
events_activities,94,80,80+,80+,0.35109755595042685
events_activities,94,81,80+,80+,0.35109755595042685
events_activities,94,82,80+,80+,0.35109755595042685
events_activities,94,83,80+,80+,0.35109755595042685
events_activities,94,84,80+,80+,0.35109755595042685
events_activities,94,85,80+,80+,0.35109755595042685
events_activities,94,86,80+,80+,0.35109755595042685
events_activities,94,87,80+,80+,0.35109755595042685
events_activities,94,88,80+,80+,0.35109755595042685
events_activities,94,89,80+,80+,0.35109755595042685
events_activities,94,90,80+,80+,0.35109755595042685
events_activities,94,91,80+,80+,0.35109755595042685
events_activities,94,92,80+,80+,0.35109755595042685
events_activities,94,93,80+,80+,0.35109755595042685
events_activities,94,94,80+,80+,0.35109755595042685
events_activities,94,95,80+,80+,0.35109755595042685
events_activities,94,96,80+,80+,0.35109755595042685
events_activities,94,97,80+,80+,0.35109755595042685
events_activities,94,98,80+,80+,0.35109755595042685
events_activities,94,99,80+,80+,0.35109755595042685
events_activities,94,100,80+,80+,0.35109755595042685
events_activities,95,0,80+,0-4,0.21483905538120146
events_activities,95,1,80+,0-4,0.21483905538120146
events_activities,95,2,80+,0-4,0.21483905538120146
events_activities,95,3,80+,0-4,0.21483905538120146
events_activities,95,4,80+,0-4,0.21483905538120146
events_activities,95,5,80+,5-9,0.21570396604983702
events_activities,95,6,80+,5-9,0.21956747344171212
events_activities,95,7,80+,5-9,0.22055401562758783
events_activities,95,8,80+,5-9,0.22435781759466839
events_activities,95,9,80+,5-9,0.22841114089709266
events_activities,95,10,80+,10-14,0.23240182503091206
events_activities,95,11,80+,10-14,0.23660393398440419
events_activities,95,12,80+,10-14,0.23798425096631315
events_activities,95,13,80+,10-14,0.24208301610062954
events_activities,95,14,80+,10-14,0.24379737895667852
events_activities,95,15,80+,15-19,0.24771287835220035
events_activities,95,16,80+,15-19,0.25101648976097607
events_activities,95,17,80+,15-19,0.25403594526382756
events_activities,95,18,80+,15-19,0.256895580398511
events_activities,95,19,80+,15-19,0.25947410013665045
events_activities,95,20,80+,20-24,0.2618347151131411
events_activities,95,21,80+,20-24,0.26201401469600044
events_activities,95,22,80+,20-24,0.2621322761229928
events_activities,95,23,80+,20-24,0.2621322761229928
events_activities,95,24,80+,20-24,0.2621322761229928
events_activities,95,25,80+,25-29,0.2621322761229928
events_activities,95,26,80+,25-29,0.26201401469600044
events_activities,95,27,80+,25-29,0.2618347151131411
events_activities,95,28,80+,25-29,0.25949237588174456
events_activities,95,29,80+,25-29,0.2586250992966559
events_activities,95,30,80+,30-34,0.2551602771562252
events_activities,95,31,80+,30-34,0.2538118019283656
events_activities,95,32,80+,30-34,0.2514608475356879
events_activities,95,33,80+,30-34,0.24884582034295546
events_activities,95,34,80+,30-34,0.24781988871880797
events_activities,95,35,80+,35-39,0.24427508055065078
events_activities,95,36,80+,35-39,0.24312716706458248
events_activities,95,37,80+,35-39,0.24271313457593915
events_activities,95,38,80+,35-39,0.242269031749998
events_activities,95,39,80+,35-39,0.23882055061987498
events_activities,95,40,80+,40-44,0.2382311989649315
events_activities,95,41,80+,40-44,0.2382311989649315
events_activities,95,42,80+,40-44,0.23810952199250468
events_activities,95,43,80+,40-44,0.2372982277511962
events_activities,95,44,80+,40-44,0.23796522159108946
events_activities,95,45,80+,45-49,0.23822221383051984
events_activities,95,46,80+,45-49,0.2382311989649315
events_activities,95,47,80+,45-49,0.23823619070627133
events_activities,95,48,80+,45-49,0.23867042507389274
events_activities,95,49,80+,45-49,0.2420964362900671
events_activities,95,50,80+,50-54,0.24298233007365677
events_activities,95,51,80+,50-54,0.2438304514174619
events_activities,95,52,80+,50-54,0.24637797458497185
events_activities,95,53,80+,50-54,0.24912647160781987
events_activities,95,54,80+,50-54,0.25243516678744454
events_activities,95,55,80+,55-59,0.2570553638957079
events_activities,95,56,80+,55-59,0.26171550687827044
events_activities,95,57,80+,55-59,0.2649765756585243
events_activities,95,58,80+,55-59,0.26845444189936385
events_activities,95,59,80+,55-59,0.273456087884987
events_activities,95,60,80+,60-64,0.27939993807457664
events_activities,95,61,80+,60-64,0.2864404198949427
events_activities,95,62,80+,60-64,0.29204194181168663
events_activities,95,63,80+,60-64,0.29769873247964235
events_activities,95,64,80+,60-64,0.3045901168127904
events_activities,95,65,80+,65-69,0.3124669249752755
events_activities,95,66,80+,65-69,0.320577831719153
events_activities,95,67,80+,65-69,0.3287482550517492
events_activities,95,68,80+,65-69,0.33815042811326884
events_activities,95,69,80+,65-69,0.3442446686296556
events_activities,95,70,80+,70-74,0.35109755595042685
events_activities,95,71,80+,70-74,0.35109755595042685
events_activities,95,72,80+,70-74,0.35109755595042685
events_activities,95,73,80+,70-74,0.35109755595042685
events_activities,95,74,80+,70-74,0.35109755595042685
events_activities,95,75,80+,75-79,0.35109755595042685
events_activities,95,76,80+,75-79,0.35109755595042685
events_activities,95,77,80+,75-79,0.35109755595042685
events_activities,95,78,80+,75-79,0.35109755595042685
events_activities,95,79,80+,75-79,0.35109755595042685
events_activities,95,80,80+,80+,0.35109755595042685
events_activities,95,81,80+,80+,0.35109755595042685
events_activities,95,82,80+,80+,0.35109755595042685
events_activities,95,83,80+,80+,0.35109755595042685
events_activities,95,84,80+,80+,0.35109755595042685
events_activities,95,85,80+,80+,0.35109755595042685
events_activities,95,86,80+,80+,0.35109755595042685
events_activities,95,87,80+,80+,0.35109755595042685
events_activities,95,88,80+,80+,0.35109755595042685
events_activities,95,89,80+,80+,0.35109755595042685
events_activities,95,90,80+,80+,0.35109755595042685
events_activities,95,91,80+,80+,0.35109755595042685
events_activities,95,92,80+,80+,0.35109755595042685
events_activities,95,93,80+,80+,0.35109755595042685
events_activities,95,94,80+,80+,0.35109755595042685
events_activities,95,95,80+,80+,0.35109755595042685
events_activities,95,96,80+,80+,0.35109755595042685
events_activities,95,97,80+,80+,0.35109755595042685
events_activities,95,98,80+,80+,0.35109755595042685
events_activities,95,99,80+,80+,0.35109755595042685
events_activities,95,100,80+,80+,0.35109755595042685
events_activities,96,0,80+,0-4,0.21483905538120146
events_activities,96,1,80+,0-4,0.21483905538120146
events_activities,96,2,80+,0-4,0.21483905538120146
events_activities,96,3,80+,0-4,0.21483905538120146
events_activities,96,4,80+,0-4,0.21483905538120146
events_activities,96,5,80+,5-9,0.21570396604983702
events_activities,96,6,80+,5-9,0.21956747344171212
events_activities,96,7,80+,5-9,0.22055401562758783
events_activities,96,8,80+,5-9,0.22435781759466839
events_activities,96,9,80+,5-9,0.22841114089709266
events_activities,96,10,80+,10-14,0.23240182503091206
events_activities,96,11,80+,10-14,0.23660393398440419
events_activities,96,12,80+,10-14,0.23798425096631315
events_activities,96,13,80+,10-14,0.24208301610062954
events_activities,96,14,80+,10-14,0.24379737895667852
events_activities,96,15,80+,15-19,0.24771287835220035
events_activities,96,16,80+,15-19,0.25101648976097607
events_activities,96,17,80+,15-19,0.25403594526382756
events_activities,96,18,80+,15-19,0.256895580398511
events_activities,96,19,80+,15-19,0.25947410013665045
events_activities,96,20,80+,20-24,0.2618347151131411
events_activities,96,21,80+,20-24,0.26201401469600044
events_activities,96,22,80+,20-24,0.2621322761229928
events_activities,96,23,80+,20-24,0.2621322761229928
events_activities,96,24,80+,20-24,0.2621322761229928
events_activities,96,25,80+,25-29,0.2621322761229928
events_activities,96,26,80+,25-29,0.26201401469600044
events_activities,96,27,80+,25-29,0.2618347151131411
events_activities,96,28,80+,25-29,0.25949237588174456
events_activities,96,29,80+,25-29,0.2586250992966559
events_activities,96,30,80+,30-34,0.2551602771562252
events_activities,96,31,80+,30-34,0.2538118019283656
events_activities,96,32,80+,30-34,0.2514608475356879
events_activities,96,33,80+,30-34,0.24884582034295546
events_activities,96,34,80+,30-34,0.24781988871880797
events_activities,96,35,80+,35-39,0.24427508055065078
events_activities,96,36,80+,35-39,0.24312716706458248
events_activities,96,37,80+,35-39,0.24271313457593915
events_activities,96,38,80+,35-39,0.242269031749998
events_activities,96,39,80+,35-39,0.23882055061987498
events_activities,96,40,80+,40-44,0.2382311989649315
events_activities,96,41,80+,40-44,0.2382311989649315
events_activities,96,42,80+,40-44,0.23810952199250468
events_activities,96,43,80+,40-44,0.2372982277511962
events_activities,96,44,80+,40-44,0.23796522159108946
events_activities,96,45,80+,45-49,0.23822221383051984
events_activities,96,46,80+,45-49,0.2382311989649315
events_activities,96,47,80+,45-49,0.23823619070627133
events_activities,96,48,80+,45-49,0.23867042507389274
events_activities,96,49,80+,45-49,0.2420964362900671
events_activities,96,50,80+,50-54,0.24298233007365677
events_activities,96,51,80+,50-54,0.2438304514174619
events_activities,96,52,80+,50-54,0.24637797458497185
events_activities,96,53,80+,50-54,0.24912647160781987
events_activities,96,54,80+,50-54,0.25243516678744454
events_activities,96,55,80+,55-59,0.2570553638957079
events_activities,96,56,80+,55-59,0.26171550687827044
events_activities,96,57,80+,55-59,0.2649765756585243
events_activities,96,58,80+,55-59,0.26845444189936385
events_activities,96,59,80+,55-59,0.273456087884987
events_activities,96,60,80+,60-64,0.27939993807457664
events_activities,96,61,80+,60-64,0.2864404198949427
events_activities,96,62,80+,60-64,0.29204194181168663
events_activities,96,63,80+,60-64,0.29769873247964235
